percentage error,actual data
0.000128207,3.15E-07
0.000118073,0.016283666
0.000128207,5.44E-09
0.000114243,0.004920733
0.000157498,0.000117833
0.801674297,2.21E-13
0.001706495,1.58E-09
0.001727968,1.25E-10
0.001702367,3.16E-07
0.001709309,0.016320606
0.001702367,5.45E-09
0.001702333,0.004931867
0.001669393,0.0001181
0.209735412,7.37E-14
0.000162651,1.57E-09
0.000175465,1.24E-10
0.000167376,3.14E-07
0.000153436,0.016235424
0.000167376,5.42E-09
0.00016197,0.0049062
0.000195977,0.000117492
0.006273688,1.58E-09
0.006262478,1.25E-10
0.006283006,3.17E-07
0.006276521,0.016381254
0.006283006,5.47E-09
0.006288861,0.004950267
0.006268085,0.000118542
0.53341671,4.23E-14
0.019158721,1.54E-09
0.01917913,1.22E-10
0.019171779,3.09E-07
0.019161746,0.015974638
0.019171779,5.33E-09
0.019154413,0.0048274
0.019175523,0.0001156
0.633856616,1.13E-13
0.00093085,1.57E-09
0.00093627,1.24E-10
0.000929199,3.15E-07
0.000932333,0.016287526
0.000929199,5.44E-09
0.000940687,0.004921867
0.000895996,0.000117867
1.790597266,4.20E-14
0.415272336,2.87E-10
280.3963962,5.02E-11
0.41524706,5.76E-08
0.415267328,7.08E-08
0.415274172,0.005980427
0.415267941,1.12E-05
0.415286508,0.01211203
0.41524706,9.92E-10
0.415284953,0.001807867
0.415272938,2.16E-05
0.415273221,3.76E-14
0.415275479,6.88E-14
8.40E-09,3.84E-10
3.22E-09,6.73E-11
8.37E-09,7.72E-08
1.03E-09,9.49E-08
3.64E-09,0.008018746
1.03E-09,1.51E-05
0.999999976,0.01623985
8.37E-09,1.33E-09
3.64E-09,0.002424
8.36E-09,2.89E-05
4.55E-09,5.04E-14
0.999999981,9.23E-14
5.46E-09,7.61E-10
5.45E-09,1.33E-10
5.48E-09,1.53E-07
5.44E-09,1.88E-07
5.45E-09,0.015879531
5.45E-09,2.98E-05
0.999998053,0.032159398
5.48E-09,2.64E-09
5.43E-09,0.0048002
5.46E-09,5.72E-05
2.12E-06,4.09E-14
0.999997417,1.22E-13
5.19E-09,7.62E-10
5.17E-09,1.33E-10
5.17E-09,1.53E-07
5.22E-09,1.88E-07
5.18E-09,0.015901034
5.20E-09,2.99E-05
0.999998367,0.032203759
5.17E-09,2.64E-09
5.21E-09,0.0048068
5.21E-09,5.73E-05
9.49E-07,2.15E-13
0.999998957,2.77E-13
4.35E-09,7.59E-10
4.45E-09,1.33E-10
4.48E-09,1.52E-07
4.39E-09,1.87E-07
4.41E-09,0.015831289
4.40E-09,2.97E-05
0.999995185,0.032061654
4.48E-09,2.63E-09
4.39E-09,0.004785667
4.44E-09,5.71E-05
1.47E-05,4.07E-14
0.999990908,1.22E-13
0.000524625,7.59E-10
0.000500197,1.33E-10
0.000497646,1.52E-07
0.00051272,1.87E-07
0.000508422,0.015829359
0.000513101,2.97E-05
0.103905633,0.032057895
0.000497646,2.63E-09
0.000511765,0.004785067
0.000504747,5.70E-05
0.76652055,2.14E-13
0.584843282,2.76E-13
0.973490169,1.66E-13
0.030641383,1
0.008981353,0.618011313
0.973490004,1.66E-13
0.994269494,3.24E-14
0.016770083,0.11662072
0.016111193,0.120462439
0.994269361,3.24E-14
0.982267851,2.23E-13
0.018944971,0.829820383
0.982268102,2.23E-13
7.08E-12,2.81E-07
7.07E-12,1.01E-10
1.88E-13,2.38E-09
1.88E-13,0.9999723
1.88E-13,8.55E-13
2.34E-09,3.84E-10
2.34E-09,6.73E-11
2.34E-09,7.72E-08
2.34E-09,9.49E-08
2.34E-09,0.008018746
2.34E-09,1.51E-05
0.999999988,9.07E-14
2.34E-09,1.33E-09
2.34E-09,0.002424
2.34E-09,2.89E-05
2.47E-09,5.04E-14
0.999999988,1.51E-08
0.999999988,9.07E-14
1,1.11E-10
1,1.95E-11
1,2.24E-08
1,2.75E-08
1,0.002326065
1,4.37E-06
0.887760139,2.63E-14
1,3.86E-10
1,0.000703133
1,8.38E-06
1,1.46E-14
1,4.37E-09
0.887762874,2.63E-14
3.96E-09,7.59E-10
4.03E-09,1.33E-10
4.04E-09,1.52E-07
3.98E-09,1.87E-07
3.99E-09,0.015831289
3.99E-09,2.97E-05
0.999996382,1.19E-13
4.04E-09,2.63E-09
3.98E-09,0.004785667
4.01E-09,5.71E-05
4.15E-06,4.07E-14
0.999997333,2.98E-08
0.999996381,1.19E-13
5.06E-09,7.61E-10
5.04E-09,1.33E-10
5.06E-09,1.53E-07
5.04E-09,1.88E-07
5.05E-09,0.015879531
5.05E-09,2.98E-05
0.999998007,1.20E-13
5.06E-09,2.64E-09
5.03E-09,0.0048002
5.05E-09,5.72E-05
6.80E-07,4.09E-14
0.99999824,2.99E-08
0.999998007,1.20E-13
0.000202447,7.59E-10
0.000176128,1.33E-10
0.000188989,1.52E-07
0.000195276,1.88E-07
0.000198905,0.015836251
0.000195716,2.97E-05
0.597821635,2.41E-13
0.000188989,2.63E-09
0.00018943,0.0047872
0.000192194,5.71E-05
0.565423219,1.32E-13
0.169037197,2.98E-08
0.597832786,2.41E-13
3.20E-09,7.62E-10
3.18E-09,1.33E-10
3.19E-09,1.53E-07
3.22E-09,1.88E-07
3.20E-09,0.015901034
3.21E-09,2.99E-05
0.999999401,2.73E-13
3.19E-09,2.64E-09
3.21E-09,0.0048068
3.21E-09,5.73E-05
7.56E-07,2.15E-13
0.999998896,2.99E-08
0.999999401,2.73E-13
0.00033886,7.60E-10
0.000369407,1.33E-10
0.000368195,1.53E-07
0.000354152,1.88E-07
0.000363342,0.01584838
0.000354948,2.98E-05
0.3523911,1.03E-13
0.000368195,2.63E-09
0.000357394,0.0047908
0.000360692,5.71E-05
0.267095606,7.14E-14
0.064268517,2.98E-08
0.352328774,1.03E-13
0.010140505,7.51E-10
0.010160116,1.31E-10
0.010176732,1.51E-07
0.010154311,1.86E-07
0.010149176,0.015668642
0.010155933,2.94E-05
0.057923912,1.52E-13
0.010176732,2.60E-09
0.01015783,0.004736467
0.010151151,5.65E-05
0.699688433,1.11E-13
0.010159778,2.95E-08
0.057855129,1.52E-13
0.000412337,7.57E-10
0.000424043,1.33E-10
0.000441388,1.52E-07
0.000427633,1.87E-07
0.000416597,0.015804273
0.000422848,2.97E-05
0.249833819,1.89E-13
0.000441388,2.62E-09
0.000427296,0.004777533
0.000425169,5.70E-05
0.00043563,2.97E-08
0.249779293,1.89E-13
0.976525585,2.31E-10
0.976557083,1.24E-05
0.976559109,6.44E-09
0.412808774,4.31E-08
0.532049349,3.39E-08
0.532048467,3.39E-08
0.532044896,3.39E-08
0.532045464,3.39E-08
1,2.45E-11
1,1.31E-06
1,6.83E-10
1,4.57E-09
1,3.59E-09
1,3.59E-09
1,3.59E-09
1,3.59E-09
3.182593941,0.04767
1,2.80E-11
1,8.75E-07
1,1.81E-10
1,2.45E-09
1,1.92E-09
3.182435154,1.11E-05
1,1.92E-09
1,1.92E-09
1,1.92E-09
0.987311181,0.44991
0.972582236,2.64E-10
0.962103723,8.25E-06
0.923579292,1.70E-09
0.25485978,2.31E-08
0.402226929,1.81E-08
0.987311089,0.00010523
0.402229858,1.81E-08
0.402218652,1.81E-08
0.402222086,1.81E-08
0.871788962,7.12E-12
0.986423434,1
0.986423032,1
0.986409207,5.26E-09
0.954763402,2.21E-09
0.871786959,7.12E-12
0.871790747,1.54E-12
0.815055431,6.35E-14
0.986680391,0.008921034
0.986679561,0.008921013
0.986680163,4.69E-11
0.986679765,1.97E-11
0.815056837,6.35E-14
0.815055966,1.37E-14
0.982006582,0.005210379
0.982006258,0.026932555
0.98200652,0.112833248
0.982006489,3.69E-05
0.982046947,1
0.152054363,0.000132559
0.152061907,0.000685215
0.15205834,0.00287064
0.152042166,9.40E-07
0.145763021,0.025441139
0.971050994,1.68E-07
0.680796114,4.04E-12
1,0.001143551
0.99914586,1
0.961215393,2.97E-09
0.680792003,4.04E-12
0.650416969,4.04E-12
0.753723178,8.83E-14
0.483172483,9.82E-06
0.482573245,1.20E-12
0.753725676,8.83E-14
0.344687184,6.40E-14
0.214970313,2.11E-14
0.214968887,2.11E-14
0.214983664,4.55E-15
0.800469113,0.001570956
0.295958717,1.22E-14
0.295938775,1.22E-14
0.295943056,2.63E-15
0.541629943,0.000910595
1,1.29E-15
1,1.29E-15
1,2.79E-16
1,9.65E-05
0.44941579,9.90E-11
1,0.000165814
1,2.63E-10
0.44940489,9.90E-11
0.526520529,2.14E-11
1,4.65E-05
1,0.000635161
1,0.000635188
1,1.29E-11
1,3.68E-06
6188.614892,6.46E-12
1,4.78E-06
1,5.70E-07
1,2.24E-11
1,1.02E-11
0.145852862,2.54E-10
0.001940871,0.000187931
0.145850737,2.24E-05
0.036193072,8.82E-10
0.14637367,4.02E-10
0.440236071,3.24E-05
0.748811691,0.000119585
0.748824094,0.000119587
0.748822628,0.000119589
0.748830079,0.000119585
0.140957678,9.99E-06
0.853184606,3.68E-05
0.853184583,3.68E-05
0.853185302,3.68E-05
0.85318223,3.68E-05
0.891348122,9.49E-12
0.891349357,0.010264283
0.89135231,0.010264476
1,0.005038728
0.910275989,3.23E-11
1,1.45E-14
0.738647877,0.011987866
0.738641869,0.011987816
0.871709872,0.011988558
0.318666933,3.65E-07
0.318665832,2.87E-07
0.31867507,2.87E-07
0.318662229,2.87E-07
1,1.45E-14
0.318664289,2.87E-07
1,0.011988054
1,4.91E-10
1,2.20E-13
0.999999998,0.18218964
1,0.182192543
0.653512,0.182201685
0.030074384,5.55E-06
0.192625598,4.36E-06
0.192598869,4.36E-06
0.19262526,4.36E-06
1,2.20E-13
0.192629608,4.36E-06
1,0.18219643
1,1.37E-12
1,6.13E-16
1,0.000508066
1,0.000508069
1,0.000508098
0.68224912,1.55E-08
0.68226662,1.21E-08
0.682254996,1.21E-08
0.682250811,1.21E-08
1,6.13E-16
0.682257363,1.21E-08
1,0.000508077
0.664023438,1.09E-11
1,4.88E-15
0.580473833,0.004044629
0.021371464,0.004044753
1,0.004044826
1,1.23E-07
1,9.67E-08
1,9.67E-08
1,9.67E-08
1,4.88E-15
1,9.67E-08
1,0.004044662
0.905964255,2.16E-12
1,4.92E-14
0.905961098,2.16E-12
1,4.65E-13
0.244036786,7.78E-14
0.251844304,0.527796992
0.24795535,0.869939241
0.247914589,1.25E-09
0.24403636,7.78E-14
0.251847927,7.78E-14
0.379700973,8.94E-14
0.382559997,0.606721805
0.38111938,1
0.381150607,1.44E-09
0.379699596,8.94E-14
0.382553459,8.94E-14
0.013346287,8.84E-14
0.01334188,8.84E-14
0.031732726,1.91E-14
1,5.43E-15
1,5.43E-15
1,1.17E-15
0.022746248,5.12E-14
0.022725921,5.12E-14
0.02274866,1.11E-14
0.051623205,8.97E-14
0.051627362,8.97E-14
0.065211607,1.93E-14
1,8.11E-12
0.976409616,9.55E-12
0.975072813,9.73E-12
0.975073279,9.73E-12
0.973189817,4.75E-17
0.975073796,9.73E-12
0.975073383,9.73E-12
0.976410279,3.85E-06
0.976639941,3.59E-05
0.975073321,9.73E-12
0.976410207,2.94E-14
0.973190123,4.75E-17
0.973189406,1.02E-17
0.975072927,2.46E-12
1,1.02E-12
1,1.10E-12
1,1.10E-12
1,5.76E-18
1,1.10E-12
1,1.10E-12
1,4.12E-07
1,3.80E-06
1,1.10E-12
1,3.14E-15
1,5.76E-18
1,1.24E-18
1,2.78E-13
0.971684859,1.46E-09
0.203040797,9.83E-14
0.397363749,2.01E-12
0.203035936,9.83E-14
0.203037403,2.12E-14
0.437233495,0.00024208
0.437052406,1.63E-08
0.437227853,3.33E-07
0.437029254,1.63E-08
0.437209402,3.52E-09
0.287547108,0.00020953
0.287273412,1.41E-08
0.287554247,2.88E-07
0.287302711,1.41E-08
0.287577605,3.05E-09
1,2.50E-10
1,5.34E-06
0.322600201,9.66E-14
1,2.20E-11
0.278560776,1.97E-12
0.322609845,9.66E-14
0.322606357,2.08E-14
1,3.48E-12
1,3.51E-05
0.368924834,1.15E-14
1,3.90E-05
1,1.94E-18
0.368969844,1.15E-14
0.433074241,5.98E-15
0.285188744,1.52E-14
1,2.29E-12
0.285183524,1.52E-14
0.285198473,3.27E-15
0.74502821,1.48E-13
0.977321069,2.16E-11
0.745032965,1.48E-13
0.745033819,3.18E-14
1,2.47E-15
1,1.10E-12
1,2.47E-15
1,5.33E-16
0.34178763,9.72E-14
0.37736952,4.34E-11
0.341773504,9.72E-14
0.341761943,2.10E-14
0.493588574,8.60E-10
0.035428967,0.000176913
0.25997668,8.30E-10
0.426950775,4.60E-10
0.605103997,1.69E-09
0.511605476,0.000347223
0.414073723,1.63E-09
0.605029405,9.02E-10
0.14605286,4.20E-10
0.037040071,8.64E-05
0.147326982,4.05E-10
0.145962545,2.24E-10
0.584020412,7.46E-09
0.00021498,0.000236503
0.100455955,2.22E-09
0.614412544,8.71E-10
0.37213611,5.82E-09
0.046381491,0.000184486
0.37211823,1.73E-09
0.372005904,6.79E-10
0.548365489,1.46E-08
0.506851154,0.000464171
0.54837508,4.36E-09
0.548351889,1.71E-09
0.057244621,2.13E-13
0.326746434,3.50E-11
0.057230826,2.13E-13
0.057258651,4.60E-14
0.419779026,4.18E-13
0.640330937,6.87E-11
0.419790491,4.18E-13
0.419769444,9.03E-14
0.3547896,1.33E-14
1,1.82E-12
0.354792692,1.33E-14
0.382087526,6.31E-15
1,0.010324602
0.030809646,5.24E-13
0.172995375,7.16E-11
0.030807074,5.24E-13
0.670922855,2.48E-13
0.158867814,0.405813966
0.026248368,4.60E-11
0.026264757,2.78E-17
0.026262974,1.78E-10
0.026297149,2.78E-17
0.026279129,6.00E-18
1,2.07E-12
1,6.35E-16
1,8.00E-12
1,6.35E-16
1,1.37E-16
0.054059944,4.67E-11
0.054044023,2.82E-17
0.054045755,1.80E-10
0.054012554,2.82E-17
0.054030061,6.09E-18
0.013693449,1.96E-11
0.971925909,5.95E-15
0.013715021,7.57E-11
0.971926334,5.95E-15
0.971926083,1.28E-15
0.274245807,1.83E-12
1,3.58E-12
0.274222701,0.001983218
1,0.000336533
0.552992862,2.01E-08
0.701943205,1.58E-08
0.701946657,1.58E-08
0.701935123,1.58E-08
0.701940442,1.58E-08
0.761614707,1.42E-11
75317404.07,2.78E-11
0.761612608,0.015399057
0.60673384,0.002613102
0.574335142,1.56E-07
0.574331943,1.23E-07
0.574337805,1.23E-07
0.574334054,1.23E-07
0.574348515,1.23E-07
0.970907,2.34E-11
0.971207881,1.10E-11
0.970914814,1.90E-08
7948.317641,2.49E-12
1,1.16E-12
1,2.03E-09
0.653772663,1.19E-13
0.653782918,0.020930822
0.653778371,0.003835867
0.653787405,0.265184156
0.653779713,0.072058572
0.441332624,6.56E-06
0.22328962,1.68E-06
0.65377693,4.06E-05
0.653783444,0.01455219
0.653775982,0.265170647
0.223288642,1.68E-06
0.653787722,5.38E-13
0.22329399,1.68E-06
0.653774673,0.265171319
0.223296711,1.68E-06
0.653780877,0.265174465
0.205100568,2.90E-13
0.205105941,0.050933562
0.205099446,0.009334347
0.205113784,0.645299315
0.205082654,0.175343952
0.048440172,1.60E-05
0.470461936,4.09E-06
0.205095991,9.87E-05
0.205094956,0.035411429
0.205104572,0.645284653
0.470462276,4.09E-06
0.205100276,1.31E-12
0.470435707,4.09E-06
0.205096784,0.645279974
0.47045694,4.09E-06
0.205099623,0.645281523
0.426421349,2.16E-13
0.426413133,0.037810274
0.426418023,0.006929354
0.426409836,0.479033059
0.426431078,0.130170691
0.327020969,1.19E-05
0.128043684,3.03E-06
0.426425335,7.33E-05
0.426414951,0.026287619
0.426416493,0.479024461
0.128028264,3.03E-06
0.42641529,9.72E-13
0.128058947,3.03E-06
0.426422915,0.479027486
0.128052955,3.03E-06
0.426416749,0.479024584
0.752360713,1.19E-15
0.752364125,0.000198155
0.752368812,1.19E-15
0.752360562,2.57E-16
1,7.42E-17
1,1.23E-05
1,7.42E-17
1,1.60E-17
0.495855597,7.00E-16
0.495849865,0.000116373
0.49583987,7.00E-16
0.495856575,1.51E-16
0.679846861,1.33E-17
0.679858953,2.20E-06
0.679842578,1.33E-17
0.679831165,2.86E-18
0.832460286,1.57E-17
0.832453957,2.61E-06
0.832462527,1.57E-17
0.832468499,3.39E-18
0.857962617,1.47E-16
0.857969095,2.44E-05
0.857967129,1.47E-16
0.857969554,3.16E-17
0.7460648,4.38E-14
0.991464676,0.00727558
0.746073004,4.38E-14
0.746067035,9.45E-15
0.038379898,3.28E-15
0.038352143,3.28E-15
0.038398021,7.08E-16
0.03835477,0.000243005
0.129708409,1.90E-15
0.129703614,1.90E-15
0.12974331,4.10E-16
0.129728547,0.000140854
1,2.02E-16
1,2.02E-16
1,4.35E-17
1,1.49E-05
0.065567881,3.33E-15
0.065595065,3.33E-15
0.065548677,7.19E-16
0.065591436,0.000246688
0.352296131,2.06E-15
0.391533661,0.000118324
0.352286189,2.06E-15
0.352279386,4.45E-16
0.331611511,9.98E-05
1,6.83E-15
1,6.98E-07
1,2.83E-08
1,6.66E-11
0.944690618,3.02E-12
1,6.83E-15
1,6.83E-15
1,1.23E-08
0.779691139,1.40E-12
0.779698175,2.88E-12
0.962278518,1.29E-11
1.54616046,2.66E-11
0.023473989,1.41E-13
0.023462467,0.01977107
0.023458604,0.019771418
0.120477695,1.33E-10
0.281706082,1.03E-10
0.023444463,1.41E-13
0.02344522,3.04E-14
0.428551412,2.20E-13
0.428550677,0.030862594
0.428543569,0.030862996
0.41363073,2.07E-10
0.388838728,1.60E-10
0.428570845,2.20E-13
0.428563979,4.74E-14
0.540340086,3.76E-15
0.439160335,0.000528423
0.439167324,0.000528452
0.539391552,3.41E-12
0.483667046,2.48E-12
0.54032538,3.76E-15
0.579018657,8.12E-16
1,4.37E-10
1,3.31E-11
1,4.37E-10
1,4.37E-10
1,4.37E-10
0.152735975,5.68E-06
0.400750499,4.45E-06
1,4.37E-10
0.400735537,4.45E-06
0.400730353,4.45E-06
0.999969486,2.10E-11
1,1.11E-10
0.400753922,4.45E-06
0.88780708,8.59E-10
34.59163639,6.50E-11
0.887809039,8.59E-10
0.887808806,8.59E-10
0.887812133,8.59E-10
0.006215155,1.11E-05
0.409954606,8.74E-06
0.887808946,8.59E-10
0.409962129,8.74E-06
0.40994717,8.74E-06
0.887809812,4.12E-11
0.887807931,2.17E-10
0.409934901,8.74E-06
0.979155445,3.32E-11
0.979303859,8.27E-07
0.979303712,1.10E-07
0.979276568,6.33E-08
0.979109105,0.001698176
0.978973487,3.50E-13
0.979389637,1.12E-06
0.979389858,1.12E-06
0.9793036,1.14E-08
0.979303752,9.77E-06
0.979276864,0.000165392
0.97921539,0.003156897
0.979303967,1.87E-08
0.578549275,2.59E-05
0.97895697,7.65E-07
0.140095705,3.04E-06
0.979275232,9.60E-06
0.511894723,2.39E-06
0.979318239,1.32E-05
0.511883173,2.39E-06
0.979155836,1.68E-13
0.511888394,2.39E-06
0.979303518,5.16E-06
0.979031092,1.44E-10
0.978972942,3.50E-13
0.97899495,2.04E-13
0.511894288,2.39E-06
0.979215209,0.000249978
0.978911285,2.31E-05
0.979319418,2.94E-05
5.455731258,3.51E-12
1,8.67E-08
1,1.16E-08
1,6.65E-09
1,0.000179802
1,3.73E-14
1,1.17E-07
1,1.17E-07
1,1.19E-09
1,1.03E-06
1,1.74E-05
1,0.000332551
1,1.96E-09
1,2.75E-06
1,8.16E-08
0.088178773,3.22E-07
1,1.01E-06
0.088196755,2.53E-07
1,1.38E-06
0.088218482,2.53E-07
1,1.78E-14
0.088205369,2.53E-07
1,5.41E-07
1,1.53E-11
1,3.73E-14
1,2.18E-14
0.088202305,2.53E-07
1,2.63E-05
1,2.47E-06
1,3.08E-06
1,0.006165026
1,1.43E-10
1,1.09E-11
1,0.000234589
1,1.26E-06
1,4.81E-06
1,4.29E-05
1,0.002967636
1,1.26E-14
1,6.30E-10
1,6.30E-10
1,0.000842738
1,4.38E-10
0.624353844,7.34E-08
0.072372516,1.88E-08
1,0.001036712
1,1.52E-06
1,4.77E-07
1,0.000250514
1,0.002967602
0.072401897,1.88E-08
1,6.02E-15
0.072366009,1.88E-08
1,0.002967565
1,1.26E-14
1,8.30E-06
1,2.57E-15
0.072367891,1.88E-08
1,0.002967605
1,0.0020703
1,6.64E-06
1,1.33E-08
1,0.000244699
0.799525442,0.001553428
0.31920915,7.20E-11
0.324202507,5.54E-12
0.796579939,5.93E-05
0.323696797,6.38E-07
0.319206973,2.42E-06
0.798020511,1.08E-05
0.798017823,0.000748953
0.763446356,1.88E-05
0.720619757,3.67E-15
0.999931964,4.62E-06
0.999931963,4.62E-06
0.798081259,0.000212665
0.999963403,5.98E-06
0.759088436,1.95E-08
0.690145689,5.54E-09
0.2807055,0.000566831
0.319054526,7.68E-07
0.754905931,1.26E-07
0.550206627,8.52E-05
0.798019057,0.000748928
0.690146084,5.54E-09
0.798017848,1.52E-15
0.690161545,5.54E-09
0.798016464,0.000748932
0.720621937,3.67E-15
0.324725017,4.20E-06
0.066971027,7.66E-15
0.690160217,5.54E-09
0.798019394,0.000748929
0.405829999,0.001184
0.323204327,3.36E-06
0.99889204,5.98E-06
0.344623735,0.000116951
0.666585503,0.03422592
0.666585773,1.59E-09
0.529706057,1.22E-10
0.666577699,0.00130637
0.432204819,1.40E-05
0.666578492,5.33E-05
0.666585094,0.000238699
0.666592809,0.016501539
0.666592822,0.000414119
0.529259527,8.10E-14
44786960.96,7.58E-13
0.666585094,0.004685734
0.66658387,0.000131736
0.54510638,4.31E-07
0.329977415,1.22E-07
0.666580621,0.012488818
0.495528966,1.69E-05
0.666584714,2.77E-06
0.666585485,0.001877086
0.666570514,0.016500469
0.329971222,1.22E-07
0.666613457,3.35E-14
0.329989287,1.22E-07
0.666582586,0.016501533
0.529255019,8.10E-14
0.416412084,9.26E-05
0.594950794,1.69E-13
0.329984998,1.22E-07
0.666582321,0.01650119
0.666582637,0.026087
0.562883,7.41E-05
0.666579478,0.000131731
0.666586765,0.002576675
0.309515315,0.037543146
0.199456216,1.74E-09
0.182489848,1.34E-10
0.308891057,0.001432945
0.140511976,1.54E-05
0.199453312,5.84E-05
0.309212598,0.000261821
0.309215789,0.018099871
0.309688925,0.000454221
0.247406447,8.88E-14
0.758395771,0.000144487
0.758402478,0.000144489
0.309218396,0.005139579
0.343528463,0.000144493
0.277256204,4.72E-07
0.220592922,1.34E-07
0.190639033,0.013698809
0.199474346,1.86E-05
0.299330432,3.04E-06
0.252382939,0.002058857
0.309221278,0.01809943
0.220621301,1.34E-07
0.30922213,3.67E-14
0.220610913,1.34E-07
0.309176877,0.01809908
0.247405082,8.88E-14
0.131003601,0.000101606
0.112242703,1.85E-13
0.220620871,1.34E-07
0.309223476,0.018099921
0.21973698,0.028614
0.200870859,8.12E-05
0.34340323,0.000144492
0.205250565,0.002826196
0.087570967,0.032958253
0.021651543,1.53E-09
0.006978108,1.17E-10
0.08724474,0.001258014
0.02878297,1.35E-05
0.021670032,5.13E-05
0.087428644,0.000229858
0.087409126,0.015890003
0.096097854,0.000398772
0.039694391,7.80E-14
0.651290567,9.80E-05
0.651280894,9.80E-05
0.087437804,0.004512188
0.117693995,0.000126858
0.082093621,4.15E-07
0.07269673,1.17E-07
0.016377564,0.01202643
0.02166268,1.63E-05
0.081506292,2.67E-06
0.053391801,0.001807562
0.0874578,0.015890035
0.072689688,1.17E-07
0.087359668,3.22E-14
0.072667005,1.17E-07
0.087449375,0.015890485
0.039707717,7.80E-14
0.036916011,8.92E-05
0.030423366,1.62E-13
0.072685761,1.17E-07
0.087431938,0.015890167
0.03509547,0.025121
0.022586176,7.13E-05
0.117601256,0.000126855
0.025144012,0.00248123
1,0.001141445
1,1.80E-10
1,1.37E-11
1,4.42E-05
1,1.58E-06
1,6.03E-06
1,8.02E-06
1,0.000554462
1,1.63E-05
1,3.76E-15
1,1.15E-09
1,1.15E-09
1,0.00015739
1,8.02E-10
1,1.73E-08
1,6.29E-09
1,0.001494394
1,1.92E-06
1,1.13E-07
1,0.000140455
1,0.000554441
1,6.29E-09
1,1.12E-15
1,6.29E-09
1,0.000554451
1,3.76E-15
1,1.04E-05
1,2.99E-14
1,6.29E-09
1,0.000554441
1,0.0025785
1,8.34E-06
1,2.43E-08
1,0.00028093
0.829321055,0.008804273
0.979785464,1.73E-09
0.920514312,1.31E-10
0.832779409,0.000341945
0.608597075,1.51E-05
0.979785742,5.79E-05
0.830921481,6.19E-05
0.830920386,0.004278169
1,0.000105839
0.5187923,3.16E-14
0.97846059,7.13E-09
0.978460605,7.13E-09
0.830851764,0.001214406
0.978007463,4.86E-09
0.575515545,1.41E-07
0.313884387,5.47E-08
0.982473579,0.014417949
0.979818211,1.84E-05
0.874596655,9.26E-07
0.952726539,0.001291676
0.830919044,0.004278086
0.313883449,5.47E-08
0.830917132,8.68E-15
0.313888645,5.47E-08
0.830921373,0.004278092
0.518782452,3.16E-14
0.758225314,9.94E-05
0.997876111,2.95E-13
0.313881668,5.47E-08
0.830913651,0.004277954
0.979304931,0.024384
0.424211827,7.98E-05
0.977959912,1.47E-07
0.977826563,0.002689911
0.721141782,1.65E-10
0.723716004,1.27E-11
0.722554752,0.000271801
0.722711361,1.46E-06
0.721144792,5.54E-06
0.722549524,4.97E-05
0.722555882,0.0034384
1,8.63E-05
0.609064188,2.52E-15
0.999992623,2.74E-05
0.999992623,2.74E-05
0.710057874,0.000934335
0.999994865,2.74E-05
0.656979652,8.99E-08
0.684941065,2.55E-08
0.721056987,0.001194714
0.721970975,1.76E-06
0.722491304,5.52E-07
0.722057317,0.000289733
0.72255451,0.003438343
0.684941215,2.55E-08
0.722548384,6.97E-15
0.684937974,2.55E-08
0.722556956,0.00343833
0.608993833,2.52E-15
0.723154083,9.64E-06
0.974405407,3.22E-14
0.684938759,2.55E-08
0.722554189,0.003438343
0.754912771,0.0027154
0.723130427,7.71E-06
0.999844546,2.74E-05
0.690079971,0.000253807
0.854678248,4.53E-09
0.85396127,3.50E-10
0.854676813,0.007464384
0.854673174,4.01E-05
0.854668348,0.000152113
0.854677595,0.001365909
0.854672899,0.094425692
0.854674445,0.00236965
0.853058275,6.93E-14
0.731748362,0.00075378
0.731756188,0.0007538
0.85467704,0.025659359
0.731742796,0.000753804
0.666587147,2.47E-06
0.512874125,7.02E-07
0.705296812,0.032808597
0.854675368,4.84E-05
0.854670722,1.52E-05
0.854677485,0.007956571
0.854674671,0.09442384
0.512878411,7.02E-07
0.854672763,1.92E-13
0.512890517,7.02E-07
0.85467483,0.094424184
0.853061147,6.93E-14
0.854672939,0.000264674
0.854676311,8.85E-13
0.512879674,7.02E-07
0.854669432,0.094425059
0.854672556,0.07457
0.854673181,0.000211761
0.731757288,0.000753818
0.854675338,0.006970158
1,2.31E-09
0.174631617,1.78E-10
1,0.003803151
0.420148684,2.05E-05
1,7.75E-05
1,0.000695936
1,0.048111784
1,0.001207372
0.996389376,3.53E-14
0.725154582,0.000384065
0.725150478,0.000384061
1,0.013073586
0.725149567,0.000384081
0.925673369,1.26E-06
0.616876239,3.57E-07
1,0.016717107
0.197121209,2.47E-05
1,7.73E-06
1,0.004053905
1,0.048110253
0.616882013,3.57E-07
1,9.76E-14
0.616876009,3.57E-07
1,0.048110376
0.996389335,3.53E-14
0.548451682,0.000134857
0.412498291,4.51E-13
0.616877453,3.57E-07
1,0.048112609
1,0.037995
0.204075915,0.000107896
0.725152264,0.00038407
1,0.003551376
0.398376609,4.74E-09
0.417957405,0.001856029
0.059262511,2.06E-06
0.432079575,3.62E-05
0.455224895,8.40E-13
0.095590566,2.19E-10
0.059107598,0.000289389
0.095569067,1.72E-10
0.059257691,0.000754774
0.666883833,5.72E-09
0.095654179,1.72E-10
0.095589297,1.72E-10
0.05926747,4.11E-11
0.665448564,1.73E-11
0.634599004,1.27E-12
0.455224998,8.40E-13
